0,1,2,3,4,5,6,7,Label
0.9783921,0.86030793,1.1084642,1.1600093,0.15337466,0.15477188,0.14883119,0.19068888,3
0.9973477,0.873132,1.1074612,1.1131018,0.18763871,0.16427909,0.20566055,0.16303411,3
1.137182,1.1376966,1.085969,1.1395133,0.17500113,0.15976757,0.32284883,0.23119561,3
1.0894147,0.95283467,1.1218292,1.0925628,0.13053264,0.15803868,0.21918756,0.15492013,3
1.0032126,0.854179,1.1099501,1.1023223,0.14391848,0.15112193,0.19917493,0.16837482,3
1.0430987,0.967444,1.1317583,1.1442934,0.17566712,0.11709082,0.18986985,0.12517005,3
1.1557226,1.1361992,1.090205,1.1574093,0.17329453,0.15699753,0.21967714,0.23022485,3
0.99204,0.90810627,1.1026964,1.1265506,0.13940701,0.13269185,0.16817023,0.18158098,3
1.0112466,0.83321655,1.1210846,1.1148678,0.1638601,0.15473057,0.18052839,0.17419209,3
1.1033831,1.0149164,1.1365911,1.107868,0.18344451,0.18494077,0.19210443,0.16246338,3
0.97018385,0.858524,1.1142932,1.0914499,0.13535959,0.14078125,0.21619393,0.1697012,3
1.0979106,1.0613414,1.1193594,1.1379906,0.12673193,0.15298648,0.22859688,0.20858485,3
1.1375952,1.0931373,1.1030369,1.1239754,0.16105531,0.124491245,0.22804439,0.18052982,3
1.0770862,0.9846888,1.1241423,1.1404526,0.19448607,0.15151125,0.21696188,0.17267868,3
1.0982901,0.9961756,1.135137,1.1114084,0.16714628,0.18612663,0.18570316,0.15518922,3
1.1335518,1.1281434,1.0944076,1.121199,0.1671188,0.14515932,0.19936126,0.20279506,3
1.0867598,1.046157,1.1038525,1.1067911,0.1348182,0.1630641,0.2048989,0.18271801,3
1.0740566,1.0242534,1.1468184,1.1039817,0.18240939,0.17815468,0.20271213,0.1872539,3
1.1210703,1.0409459,1.1450294,1.1193407,0.13595074,0.16730988,0.16780803,0.16087611,3
1.0456665,0.91469264,1.1238905,1.0976465,0.17014766,0.11446583,0.23773918,0.16598304,3
1.1212306,1.0858012,1.0874721,1.1803328,0.1421516,0.12770075,0.26025477,0.20983198,3
1.1249075,1.1464094,1.1257116,1.1033168,0.18050702,0.118138894,0.38959137,0.27026385,3
1.0091703,0.924074,1.0995908,1.1048536,0.17254885,0.1629165,0.17443945,0.12685014,3
1.0803802,1.0416752,1.1405079,1.1250051,0.16262785,0.13592324,0.17489304,0.18462357,3
0.97475153,0.873326,1.1351019,1.1428416,0.16023737,0.14819725,0.15794167,0.20642337,3
1.1298081,1.0557015,1.1404282,1.1558009,0.14277132,0.15452547,0.24012242,0.17812984,3
1.0915357,1.0895735,1.1361336,1.1198059,0.17522833,0.12341267,0.22159502,0.22248821,3
1.0815051,1.0204359,1.1433568,1.1068596,0.139799,0.14100683,0.22470807,0.1891586,3
1.0979434,0.98415804,1.1069764,1.117099,0.16978142,0.15324892,0.22619092,0.19907664,3
1.0719366,1.0215557,1.1404568,1.0814778,0.15730792,0.17047188,0.1859697,0.14384104,3
1.0211606,0.98692536,1.1386261,1.0942857,0.13718095,0.14875907,0.21492665,0.18803987,3
1.01974,0.97310144,1.1254555,1.1273901,0.1655322,0.15277028,0.19615866,0.18491599,3
1.0765656,0.97968847,1.1456206,1.1058183,0.16633172,0.121770665,0.19049448,0.19045764,3
1.0494711,0.9302747,1.165941,1.1260979,0.16006581,0.15814064,0.20350142,0.18392503,3
1.1683242,1.1598597,1.1362611,1.0916957,0.18116778,0.1597377,0.24314733,0.20352006,3
1.0561146,0.89410007,1.1028587,1.146238,0.14331922,0.13919649,0.18076135,0.20484388,3
1.092848,1.0915005,1.1200687,1.1477453,0.14407003,0.15099265,0.26010534,0.24033408,3
1.0188189,0.9376542,1.1222266,1.120977,0.12886591,0.15274692,0.21244587,0.14787818,3
1.0302953,0.90814716,1.1174436,1.1195157,0.15276085,0.107724756,0.1658829,0.19568625,3
1.1112351,1.0732033,1.1175486,1.1318092,0.14664331,0.15213536,0.21075898,0.16280226,3
1.097124,1.0983987,1.1043756,1.1250494,0.13826928,0.13770345,0.2090951,0.2039653,3
1.0635779,1.028805,1.1414863,1.1309079,0.2111838,0.16793917,0.19208251,0.15631598,3
1.0103937,0.9139317,1.145581,1.1145527,0.14673631,0.16715917,0.22361824,0.168102,3
1.1097397,1.0917863,1.1717755,1.1550971,0.17450395,0.114100285,0.22724016,0.1907916,3
1.0222533,0.9875134,1.1220604,1.1729387,0.1604017,0.11669715,0.19355795,0.19521661,3
1.0988637,1.0919013,1.1166674,1.1105231,0.1326099,0.13175447,0.22939968,0.20116158,3
1.0211213,0.8914914,1.1110691,1.1255267,0.14936288,0.14960296,0.17460454,0.18336694,3
1.0944148,1.079732,1.1410698,1.0812657,0.11540016,0.1333717,0.23649128,0.16939798,3
1.123176,1.1418738,1.1087437,1.1291511,0.17079502,0.14565934,0.24907814,0.19348691,3
1.0803939,1.0084491,1.1137526,1.1480138,0.12742129,0.17191418,0.18253517,0.16829713,3
1.052117,0.9923318,1.1104287,1.1048719,0.16911013,0.18181454,0.1762949,0.17068605,3
1.0237184,0.9033264,1.1563672,1.0654098,0.17019333,0.12413421,0.17498305,0.1473856,3
1.0549781,0.9299132,1.1230474,1.1305064,0.17809083,0.1010842,0.2180726,0.15974212,3
0.9677333,0.8691454,1.1582317,1.0972028,0.118299715,0.1464069,0.17639698,0.1704862,3
1.0487148,1.0043224,1.1304699,1.1241288,0.17605136,0.15545776,0.21708755,0.203109,3
1.0411476,0.9278331,1.074697,1.1207718,0.17355394,0.13081035,0.16605705,0.17944564,3
1.0966688,1.1120023,1.1095638,1.1139445,0.1838558,0.09699414,0.22214653,0.203222,3
1.1451936,1.1058059,1.118714,1.1147133,0.12647362,0.108003035,0.28134072,0.17396773,3
1.0745975,1.0555768,1.1452166,1.0951624,0.12777309,0.15554528,0.23666875,0.14727423,3
1.0655963,1.0248069,1.1246572,1.1019626,0.16187316,0.10064294,0.23228307,0.1868184,3
1.0491902,0.9640194,1.1185937,1.1326487,0.11671421,0.12075453,0.2103343,0.15284714,3
1.0623758,1.01065,1.134163,1.1226579,0.15568821,0.17321065,0.19642803,0.18896961,3
1.103222,1.0675853,1.1341292,1.1575707,0.16353571,0.14257804,0.19584791,0.1570424,3
1.0917867,1.0551198,1.1500052,1.1516513,0.16905399,0.16373308,0.2075244,0.18602006,3
1.1429157,1.1506143,1.1114851,1.0994428,0.1667946,0.18334153,0.20708539,0.17876746,3
1.0793726,0.9657728,1.1621872,1.1425378,0.13868485,0.12668602,0.19883351,0.20123781,3
1.0004147,0.92033136,1.1374847,1.1296531,0.13683811,0.14664756,0.21654376,0.17985901,3
1.1275322,1.0595182,1.1029954,1.0993011,0.13035622,0.15814413,0.21363425,0.24347639,3
1.0741986,1.054497,1.1092834,1.1274476,0.100712605,0.14905964,0.21249212,0.1975449,3
1.0272645,0.86681855,1.13485,1.105197,0.1340181,0.15497495,0.19872047,0.18598129,3
1.1593417,1.0688,1.1315242,1.1536438,0.14136933,0.14180388,0.22733386,0.1604716,3
1.1050304,1.086972,1.1301327,1.1579796,0.15551949,0.13635729,0.22021475,0.1945491,3
1.1115676,1.0502255,1.1472071,1.130543,0.16329116,0.1571723,0.23265617,0.19161966,3
1.0923662,0.9828055,1.1334319,1.1337068,0.15238945,0.123189464,0.16670085,0.16165052,3
1.1002393,1.1287686,1.138476,1.1378025,0.16609502,0.14914925,0.2883429,0.21906048,3
1.0499533,0.94676614,1.1367334,1.1162387,0.16765381,0.12588298,0.19205697,0.19668041,3
1.1102532,1.1230103,1.1415206,1.1170996,0.16558684,0.1292537,0.24518137,0.16420707,3
1.1298139,1.1125247,1.1029003,1.116133,0.16763389,0.15809903,0.24143952,0.19001459,3
1.0333806,0.9406873,1.1234342,1.1252412,0.1491857,0.16740488,0.15831183,0.14378051,3
0.9951373,0.94856596,1.0816275,1.1159344,0.16630064,0.17839096,0.1639007,0.18975933,3
1.1642245,1.0980887,1.1498156,1.1136552,0.15606318,0.16264099,0.20207752,0.19137233,3
1.0633585,0.9005057,1.1223803,1.1472812,0.1585953,0.16990796,0.19625835,0.19202392,3
1.1216812,1.0843477,1.1605695,1.1321648,0.15851699,0.16902769,0.21726175,0.17913593,3
1.0425438,0.9433488,1.1386247,1.131471,0.1345051,0.17239791,0.17564344,0.16450489,3
1.0254536,0.94795287,1.1528397,1.0864898,0.13637546,0.13917932,0.16469868,0.20932803,3
1.1260861,1.1027848,1.1308169,1.1345581,0.1442937,0.13920812,0.21612442,0.21720602,3
1.0948113,1.0419537,1.1232604,1.1210861,0.1590102,0.16126779,0.2051339,0.21371838,3
1.1560651,1.0835671,1.146008,1.097199,0.19563249,0.14516748,0.20880954,0.21336922,3
1.0637842,0.9413194,1.1332668,1.1200304,0.13727865,0.14917243,0.19006819,0.18681699,3
1.096349,1.0777342,1.1114727,1.1279403,0.17475806,0.13028875,0.1865725,0.19452266,3
1.0566287,0.9801566,1.1314658,1.1429658,0.18508065,0.13656805,0.211801,0.21660948,3
1.0952032,1.1545904,1.1150178,1.1279482,0.15217379,0.16599658,0.29692343,0.21896823,3
1.0864868,1.1325433,1.1283234,1.1159644,0.19567266,0.15373622,0.24818158,0.24809842,3
1.1402464,1.1159163,1.1326017,1.1231347,0.1854992,0.16724733,0.23739724,0.21884121,3
1.0669444,1.0626061,1.1009682,1.1347756,0.14228949,0.17169389,0.20322742,0.20448959,3
1.0770389,1.0556542,1.1506659,1.1420391,0.1635185,0.16932562,0.1717491,0.20281638,3
0.99608743,0.8833045,1.0705911,1.1643459,0.13833213,0.13374333,0.17221554,0.16656977,3
1.062331,0.9957896,1.1634203,1.1116078,0.14874594,0.14874676,0.22004151,0.18876348,3
1.055486,0.9577916,1.0995251,1.1101276,0.15148002,0.14268972,0.23519658,0.16308439,3
1.1185122,1.0931921,1.1396384,1.1392577,0.15099555,0.20486759,0.24411151,0.17001069,3
1.1015959,1.0785468,1.1423888,1.1179626,0.1552659,0.16732751,0.22232343,0.17118183,3
1.1278397,1.1235253,1.1300058,1.1404833,0.14998871,0.17590377,0.2475907,0.20949471,3
1.0580068,0.93770546,1.1082953,1.1214007,0.14689714,0.15241827,0.20278424,0.15268362,3
1.0325527,0.9116201,1.1284715,1.0870483,0.15095209,0.15103196,0.20217909,0.16756801,3
1.0696505,0.99142176,1.1441852,1.117661,0.1627687,0.14943744,0.22608334,0.16161135,3
1.0857984,1.0193526,1.1180508,1.1148365,0.16028877,0.12919119,0.20038092,0.19292632,3
1.0546892,0.99919295,1.1077176,1.1610923,0.13771911,0.13044727,0.21996164,0.17347592,3
1.1283478,1.0691057,1.135469,1.125352,0.16759723,0.18408884,0.21493591,0.16338035,3
1.1079873,1.06987,1.1465348,1.1448288,0.18208842,0.16503754,0.23941636,0.19431311,3
1.1397343,1.0957408,1.1365975,1.1347339,0.158189,0.16516411,0.23168196,0.16013548,3
1.0289212,0.9188304,1.1277839,1.1031349,0.13657425,0.13899721,0.16438526,0.15599453,3
1.0725378,1.0513933,1.1429644,1.1017214,0.15833372,0.14717487,0.19476844,0.19751407,3
1.1248734,1.092972,1.1173619,1.153298,0.14495854,0.14580332,0.23827778,0.21317086,3
1.0486009,0.97511446,1.1035122,1.1042155,0.17416738,0.15671021,0.20946664,0.18375875,3
1.026905,0.93772,1.1074361,1.1381763,0.17270418,0.18059742,0.16747476,0.17895052,3
1.0510756,0.97825533,1.1180592,1.114328,0.14835212,0.16561434,0.1623226,0.16818304,3
1.1029568,1.0339655,1.1151258,1.09575,0.16314386,0.12449818,0.20794946,0.17504573,3
1.0639302,1.0361814,1.1066968,1.1341747,0.14671105,0.13785063,0.20281415,0.17162885,3
1.0706308,0.9794276,1.1061971,1.138523,0.15329276,0.18004419,0.21292904,0.18832116,3
1.1178861,1.1341972,1.1480969,1.1270541,0.16413043,0.14439496,0.2993586,0.255004,3
1.0157892,0.9218898,1.1039114,1.1192557,0.15451214,0.14706132,0.20205332,0.14591405,3
1.0225997,0.95591635,1.1321453,1.1272906,0.13803375,0.12930097,0.18799455,0.17327349,3
1.0243187,0.9158317,1.1314768,1.1352531,0.13167857,0.15226188,0.21380039,0.16788664,3
1.0270584,0.9932015,1.166034,1.1556159,0.14524527,0.13550362,0.17887077,0.16249545,3
1.1193706,1.108952,1.1354578,1.1642908,0.16942127,0.17047723,0.2193094,0.20814872,3
1.0184066,0.8973734,1.1247054,1.1020408,0.14299761,0.15066315,0.18520519,0.18096788,3
1.0389018,0.92708635,1.1262473,1.104348,0.100643836,0.13476256,0.1858112,0.13474242,3
0.99039257,0.8962115,1.1314158,1.1213511,0.14855514,0.14064275,0.18640669,0.1876445,3
1.0913048,0.9918762,1.098198,1.1042967,0.15571164,0.11503059,0.16202445,0.16973838,3
1.0422195,0.95164925,1.1376224,1.1590914,0.14757389,0.1307448,0.19737497,0.17113125,3
1.0945565,1.0359362,1.1208028,1.1110026,0.15979446,0.15507483,0.19169445,0.17885464,3
1.14891,1.0816804,1.1362228,1.1594384,0.1580798,0.14375398,0.2305417,0.1766817,3
1.0544709,0.8797509,1.0971547,1.1226358,0.15274896,0.12621602,0.15805236,0.16862018,3
1.0471942,0.8997218,1.1080403,1.09581,0.15021567,0.18046744,0.20455351,0.179792,3
1.1553271,1.1016119,1.1319993,1.1187531,0.13804239,0.17047794,0.23569913,0.20068334,3
1.1032848,1.0286032,1.1454781,1.1053021,0.15705824,0.14443216,0.19511263,0.17827268,3
1.1451508,1.0851641,1.1324828,1.1198591,0.15965237,0.16243625,0.19539422,0.19643845,3
1.1463695,1.090408,1.140634,1.135348,0.1648384,0.19795087,0.26488003,0.18978028,3
1.0337183,0.93623066,1.1026025,1.125507,0.15802598,0.13354017,0.19110739,0.18383038,3
1.0358764,0.9806187,1.1290622,1.1010628,0.1503189,0.15861413,0.19164072,0.17012039,3
1.0177422,0.8849732,1.1222361,1.1227571,0.18664022,0.13732436,0.21477151,0.1670231,3
1.0696808,1.0181584,1.1722337,1.1164392,0.18549652,0.15700047,0.22266383,0.17359796,3
1.000909,0.89548594,1.1303682,1.1031302,0.17158824,0.1420406,0.15750107,0.1619046,3
1.0740894,0.98914087,1.1241922,1.1471354,0.117808685,0.17026964,0.16872983,0.17078672,3
1.1124736,1.0994635,1.0861626,1.1098517,0.13692863,0.14601661,0.19272047,0.1987293,3
1.0577519,0.954782,1.1067704,1.1473227,0.15730749,0.18165664,0.16267885,0.17326467,3
1.0234923,0.9431625,1.1448965,1.0909382,0.1531483,0.18546154,0.16239919,0.18874677,3
1.0042995,0.8571186,1.1046376,1.1560153,0.12586308,0.16503565,0.17575066,0.1456684,3
1.029851,0.9653074,1.1201748,1.1135077,0.14233942,0.16840893,0.20505358,0.19200097,3
1.1118689,1.1128018,1.0888261,1.1059144,0.14831224,0.14578204,0.22545937,0.20340352,3
1.1195319,1.1014429,1.1075977,1.136072,0.12010498,0.16807048,0.26650378,0.20483461,3
1.0365922,0.9312244,1.1403426,1.1030679,0.14176893,0.13960135,0.17443721,0.20696318,3
1.1300677,1.1440358,1.1319872,1.1629552,0.16531922,0.1620208,0.23641163,0.22641972,3
1.0631523,1.0076694,1.1004132,1.1065645,0.17987838,0.14212814,0.20301351,0.13743897,3
1.1140952,1.1431578,1.1101781,1.1014138,0.14381075,0.121031515,0.25301385,0.20629266,3
1.0053574,0.90513074,1.1141108,1.1292479,0.17511615,0.1711743,0.16973782,0.1832738,3
1.1135663,1.0778869,1.1492178,1.1232202,0.151393,0.15240239,0.2330856,0.1884518,3
1.0912671,1.0882645,1.1126775,1.1347879,0.1407887,0.16619746,0.2532649,0.18385212,3
1.1143322,1.1297343,1.1356362,1.1135937,0.1601454,0.10839151,0.3748094,0.27544984,3
1.0507028,0.9318656,1.1222392,1.1341245,0.18811604,0.2073145,0.18958169,0.17399885,3
1.115613,1.0795343,1.0881137,1.1031535,0.17798586,0.12876636,0.22455025,0.14505935,3
1.0640727,1.0017213,1.1080598,1.1173463,0.13463493,0.15674889,0.19650434,0.15634741,3
1.038476,0.95036316,1.1239781,1.1273402,0.12980843,0.17148708,0.14525811,0.16283669,3
0.9726745,0.89642555,1.1310192,1.1213931,0.14736204,0.17810471,0.20165594,0.14601383,3
1.0823927,1.070955,1.1103421,1.1375732,0.11500113,0.1385126,0.22602423,0.20844124,3
1.0477502,0.92279714,1.1210481,1.1276338,0.16342188,0.13226104,0.19713259,0.1824728,3
1.0676216,0.95855266,1.1219652,1.0932173,0.15507291,0.13339797,0.1631756,0.16775078,3
1.0461184,0.90251374,1.1152875,1.0962436,0.17090741,0.14198223,0.19154239,0.16772835,3
1.0904621,1.0345161,1.1316135,1.1089202,0.19822335,0.14569491,0.21377127,0.23537864,3
1.1130226,1.1448884,1.13804,1.135529,0.15639734,0.12540561,0.2864578,0.20491791,3
1.0187211,0.9564573,1.1089607,1.1298493,0.1482801,0.1556171,0.20317754,0.21619816,3
1.0843089,1.0432824,1.1555547,1.1309109,0.14553168,0.16200405,0.19786271,0.1688143,3
1.0169029,0.87878275,1.1367948,1.123779,0.16664451,0.14477508,0.19334623,0.13905987,3
1.0434262,0.9505006,1.126688,1.1264948,0.14922355,0.14441371,0.18297978,0.15074861,3
1.086183,1.1048294,1.1037687,1.1066442,0.15868962,0.1580698,0.2359977,0.20498373,3
1.1116055,1.1152664,1.1151433,1.0999202,0.13628985,0.14070173,0.25609964,0.25193673,3
1.0381866,0.92216337,1.1359055,1.1454875,0.15194985,0.17288058,0.17409092,0.14842951,3
1.0573155,0.9054062,1.1275697,1.1122053,0.121699914,0.13230667,0.19651851,0.17137113,3
1.1541646,1.0802613,1.0954331,1.154012,0.18851571,0.18912292,0.23073557,0.21959853,3
1.0087887,0.87868553,1.1189206,1.1333836,0.14266321,0.13958217,0.19237345,0.174889,3
1.0407487,0.9586352,1.120758,1.1258376,0.14973521,0.14232129,0.20842339,0.16863754,3
1.090068,1.0409493,1.1453127,1.1940476,0.17364945,0.13495195,0.20316297,0.17365046,3
0.9837523,0.8956352,1.1137891,1.1362977,0.15922071,0.16192137,0.16985591,0.1321069,3
1.0603399,0.9931101,1.1206797,1.1332923,0.19755799,0.14188375,0.18171024,0.20635058,3
1.1107509,1.1265967,1.1434112,1.155418,0.12516508,0.14726746,0.23972926,0.20549421,3
1.028378,0.91102904,1.1579033,1.0747912,0.15385969,0.16226126,0.2058026,0.161932,3
1.0108172,0.9341187,1.1006287,1.1493353,0.1563873,0.15798551,0.2081502,0.18592174,3
1.0883683,0.97939056,1.098414,1.1231471,0.15191688,0.13195257,0.19266404,0.19755538,3
1.0503056,1.0059963,1.079406,1.0991286,0.13906613,0.14253542,0.19731827,0.19529556,3
1.025188,0.93344176,1.1553434,1.1074512,0.14257555,0.17269143,0.2373702,0.20926863,3
0.99783057,0.8901435,1.1114221,1.1070281,0.15944475,0.1072977,0.18718381,0.16735268,3
1.0607036,0.99672073,1.1536759,1.1173067,0.16622543,0.14626795,0.20667858,0.18251365,3
1.0846093,1.0202922,1.1364332,1.1440005,0.15353946,0.16423737,0.23752949,0.17254774,3
1.1309137,1.1017747,1.1145889,1.1346315,0.13192801,0.16002327,0.2178957,0.1792816,3
1.0459204,0.9521896,1.1550229,1.1067485,0.10509516,0.14781347,0.20632029,0.1353346,3
1.0390048,0.89782834,1.1197383,1.1232415,0.16847466,0.15822366,0.18384418,0.20278674,3
1.056584,0.91012543,1.1445646,1.1125501,0.1461346,0.17520899,0.21648441,0.16358033,3
1.108415,1.0849923,1.1194017,1.1378703,0.19812241,0.13413554,0.22385366,0.15323757,3
1.0712224,1.0308844,1.1239532,1.1193095,0.16038196,0.14833318,0.24229157,0.20074046,3
1.082819,0.95581675,1.134425,1.1031758,0.08470115,0.16362725,0.15100498,0.17407691,3
1.0662669,1.0794736,1.1407816,1.1531951,0.18397367,0.12976518,0.20751192,0.16169497,3
1.022804,0.94551486,1.1526052,1.1142644,0.15806067,0.14171086,0.20266858,0.16200764,3
1.0965568,1.1041585,1.1142554,1.1112113,0.13307689,0.18015438,0.23481877,0.21477148,3
1.1208009,1.0240759,1.1128212,1.1363577,0.13815342,0.13671498,0.21424836,0.16119011,3
1.1436629,1.1214652,1.1323779,1.1297904,0.13777317,0.16146661,0.27303115,0.20558752,3
1.0891315,0.98348624,1.1474074,1.1513999,0.12776315,0.15048599,0.22454508,0.17643659,3
1.0133771,0.96524465,1.1287482,1.0969257,0.14138474,0.16127057,0.16129424,0.19478233,3
1.0154378,0.9257442,1.1755606,1.1041803,0.14526114,0.13945259,0.17901585,0.1649327,3
1.0634328,0.9975497,1.127989,1.152433,0.13752377,0.13282804,0.18388191,0.17208998,3
1.1091337,1.043534,1.1268449,1.1496881,0.17316878,0.13861914,0.1796735,0.19487108,3
1.0446314,0.9221883,1.0978721,1.139171,0.17070708,0.14894639,0.17350811,0.1515876,3
1.0604149,0.97906196,1.1534504,1.1254663,0.15932593,0.17939845,0.21310684,0.19293207,3
1.0634464,1.0410144,1.1115185,1.1366282,0.13978069,0.12717341,0.20173384,0.20760658,3
1.1444701,1.1161344,1.1298808,1.1205846,0.16318505,0.1536435,0.23895378,0.21452625,3
1.1367707,1.0553137,1.1175854,1.112218,0.109561674,0.13004936,0.25450352,0.21282265,3
1.0399972,0.96111023,1.1430081,1.1512183,0.10143498,0.17200273,0.1865543,0.18772496,3
1.1264565,1.1098659,1.1494324,1.153826,0.178962,0.13586205,0.23605727,0.17991644,3
1.0464388,1.026292,1.1510788,1.1567538,0.14266802,0.14857663,0.18695484,0.1798545,3
1.0630963,0.91842794,1.1489785,1.0958338,0.14422421,0.13212751,0.22219884,0.15001862,3
1.0828074,0.99594617,1.1104017,1.1285913,0.15864187,0.14840391,0.20327495,0.18324025,3
1.0514711,1.0207669,1.1300627,1.1349876,0.15681778,0.15700746,0.22694317,0.15935951,3
1.1214646,1.0504476,1.1315877,1.1619638,0.13088794,0.15247418,0.19789818,0.17609145,3
1.0749234,0.99343556,1.1314263,1.1573168,0.1298933,0.16188194,0.18768427,0.19973311,3
1.0543175,0.99823105,1.1337199,1.1236359,0.17160714,0.16153872,0.22317445,0.1768398,3
1.1029793,1.0227915,1.1254284,1.1153654,0.12490722,0.13925804,0.1856141,0.15985568,3
1.0905583,1.0187639,1.1123472,1.1377479,0.12534702,0.19292511,0.23385881,0.14922528,3
1.0219469,0.94193345,1.1124572,1.121916,0.15485449,0.17135997,0.21273716,0.15929087,3
1.0489485,0.9865086,1.1275642,1.1227901,0.18673177,0.14628768,0.19967818,0.15557325,3
1.0654874,1.0354342,1.1322054,1.1466284,0.12818779,0.15485948,0.21156403,0.19132902,3
1.0368623,0.9790369,1.1621168,1.1171161,0.14590605,0.16357853,0.21998025,0.192436,3
1.0376455,0.90245754,1.1402018,1.0960667,0.1368282,0.15167229,0.23109569,0.1530863,3
1.0663879,1.0133913,1.1529492,1.1185433,0.15345342,0.16970932,0.21243758,0.19971944,3
1.0540355,1.026556,1.1054871,1.1503235,0.11926955,0.16321415,0.16227219,0.12423447,3
1.0206757,0.90306914,1.1637224,1.1310717,0.14732271,0.16754057,0.16908911,0.18251018,3
1.0575737,0.9642766,1.1022725,1.1100979,0.13806437,0.16408505,0.18801929,0.18203612,3
1.0227149,0.8793152,1.1309133,1.131991,0.14361744,0.15359145,0.18806073,0.1669155,3
1.058089,1.079035,1.0992566,1.1418765,0.15982562,0.18053077,0.24071799,0.17746489,3
1.0126622,0.89115787,1.1218866,1.075256,0.15080334,0.16922973,0.20529662,0.18899488,3
0.986687,0.8779535,1.1412692,1.106704,0.14809623,0.16914682,0.18942982,0.13959163,3
1.0249908,0.8913014,1.1203035,1.1226156,0.15361992,0.13765103,0.1791027,0.12875882,3
1.0664338,1.0062997,1.1096895,1.1385504,0.14703621,0.15741982,0.19742371,0.18236586,3
1.0926145,1.0592866,1.1629367,1.1287265,0.1578005,0.13730553,0.21344374,0.14563562,3
1.0519996,1.0208533,1.1256366,1.10437,0.18771343,0.16817336,0.21214935,0.18012992,3
1.143596,1.103086,1.1233367,1.1026852,0.15501906,0.13427256,0.2808841,0.24680415,3
1.0791669,0.9791155,1.177024,1.1041206,0.13488618,0.11739587,0.21443829,0.17380239,3
1.158392,1.094068,1.1170045,1.0988079,0.13053672,0.13775024,0.26417786,0.19582985,3
1.0065988,0.97526515,1.1037621,1.0880224,0.17810927,0.1845335,0.1949814,0.18183437,3
1.0836537,1.0215875,1.1280295,1.1406544,0.13348211,0.16050462,0.18258972,0.19380629,3
1.0857311,1.0483861,1.1324075,1.1372132,0.14886968,0.14414439,0.23286057,0.22467683,3
1.0503625,0.95594376,1.1119906,1.1072625,0.12191526,0.13027357,0.18342689,0.16128834,3
1.1138953,1.1125914,1.1282816,1.1097993,0.14755419,0.13194215,0.21712305,0.21809165,3
1.1490314,1.0898823,1.0965666,1.1263484,0.15200168,0.1587243,0.34835607,0.25732824,3
1.0168003,0.8833845,1.1058798,1.1282748,0.108757146,0.12121031,0.17867999,0.19854939,3
1.0874609,1.0210966,1.1085553,1.135524,0.16051573,0.13966389,0.19078614,0.20627439,3
1.0071222,0.9008695,1.1195868,1.1017499,0.12628806,0.19465047,0.21233693,0.17395695,3
1.1620747,1.1214234,1.0970244,1.1236861,0.15497173,0.1561598,0.38771746,0.25291562,3
1.0965805,1.0106564,1.1249539,1.1017784,0.15191467,0.16231331,0.2193979,0.13421151,3
0.99161,0.8834277,1.1514908,1.1366868,0.19718459,0.10655421,0.17661507,0.15486935,3
0.9962414,0.8850119,1.0739181,1.110545,0.13323212,0.13970356,0.16497079,0.17020454,3
1.0064567,0.8565496,1.1166476,1.0876861,0.13627104,0.17015454,0.2071815,0.15762933,3
1.0517038,0.9966945,1.1396834,1.110275,0.17092125,0.14053674,0.17759575,0.16812535,3
1.068846,0.9668852,1.1112981,1.1475065,0.11814085,0.16084309,0.17748168,0.15866874,3
1.0852439,1.0347868,1.1438717,1.1242092,0.15706654,0.14008117,0.19297895,0.19616778,3
1.0444776,0.94129485,1.0850353,1.1276337,0.1563511,0.1739994,0.20772803,0.17419341,3
1.1044908,1.1421212,1.1219745,1.1284716,0.16599548,0.1522202,0.1951704,0.18241324,3
1.1187207,1.1123397,1.1152225,1.1076622,0.17875645,0.11040448,0.28920162,0.17538148,3
1.0999697,1.03894,1.1279353,1.1049153,0.13606428,0.123882316,0.18368529,0.18336093,3
1.047811,0.98090684,1.1382164,1.1161757,0.15241562,0.16073821,0.20489682,0.20006602,3
1.0828876,0.99594134,1.1009234,1.1306659,0.10447959,0.1868358,0.2271607,0.1669311,3
1.0574377,0.96947783,1.1680657,1.120371,0.15671565,0.18735228,0.22749428,0.18755043,3
1.0201986,0.8883647,1.1088119,1.0831391,0.15904684,0.152594,0.19057383,0.14035633,3
1.1217519,1.035459,1.1106963,1.1284654,0.14665754,0.15449113,0.20271844,0.19271417,3
1.014224,0.92684245,1.1313912,1.0811187,0.13773057,0.1310353,0.15657052,0.20201421,3
1.0966797,1.0399961,1.1210293,1.1290885,0.1713681,0.12628838,0.23223953,0.1880227,3
1.011522,0.8940746,1.0949882,1.1174649,0.15456158,0.12116291,0.18408802,0.17547496,3
1.0663246,0.98015875,1.1430396,1.144857,0.15425013,0.121644445,0.22379614,0.1548374,3
1.105004,1.06132,1.0990486,1.1589441,0.16377208,0.14082223,0.20796989,0.19771849,3
1.0702877,0.9783779,1.1038034,1.1272815,0.14013425,0.1261928,0.22389929,0.15731427,3
0.9933801,0.9151166,1.141818,1.1484677,0.15175597,0.110789165,0.217393,0.17506008,3
1.0793384,0.9816762,1.1441207,1.1132714,0.149336,0.15124927,0.21405253,0.17107312,3
0.9971337,0.86136866,1.1273222,1.1226844,0.1603188,0.1768087,0.2063296,0.16023739,3
1.0793129,1.0830898,1.1434568,1.1353558,0.16042084,0.17330812,0.26974413,0.1866406,3
